rank,sentence,pinyin,english,original_order,complexity,frequency,similarity_penalty,similar_to,final_score
2409,完美,Wánměi,Perfect.,131,16.2,79.4,0.0,1,64.85
2410,每天,Měi tiān,Every day.,894,16.2,79.4,0.0,1,64.84
2411,凶手,Xiōngshǒu,The murderer.,98,16.2,79.4,0.0,1,64.84
2412,谋杀,Móushā,Murder.,71,16.2,79.4,0.0,1,64.84
2413,我的老天啊,Wǒ de lǎo tiān a,"Oh, my God!",3123,24.7,88.5,10.0,9,64.83
2414,报告,Bàogào,Report.,185,16.2,79.4,0.0,1,64.83
2415,自由,Zìyóu,Freedom.,196,16.2,79.4,0.0,1,64.83
2416,对不起，宝贝,"Duì bu qǐ, bào bei","Sorry, honey.",3206,26.9,89.8,10.0,1,64.83
2417,晚安,Wǎn ān,Good night.,866,16.2,79.3,0.0,1,64.82
2418,还不够,Hái bù gòu,It's not enough.,900,17.8,87.0,16.7,1,64.82
2419,法官,Fǎguān,Judge.,103,16.2,79.3,0.0,1,64.81
2420,跟我说,Gēn wǒ shuō,Tell me.,1516,17.2,93.3,33.3,52,64.81
2421,武器,Wǔqì,Weapon.,106,16.2,79.3,0.0,1,64.81
2422,开玩笑的,Kāi wánxiào de,Just kidding.,1618,22.3,87.0,10.0,89,64.81
2423,天啊，不,"Tiān a, bù","Oh my god, no.",614,17.2,93.3,33.3,40,64.81
2424,快说啊,Kuài shuō a,Hurry up and say it!,558,17.2,93.3,33.3,63,64.81
2425,开玩笑吗？,Kāi wánxiào ma?,Are you kidding me?,736,22.3,87.0,10.0,32,64.81
2426,开玩笑吧,Kāi wánxiào ba,"You're kidding, right?",739,22.3,87.0,10.0,46,64.80
2427,哦天啊,Ó tiān a,Oh my god!,1276,17.2,86.6,16.7,27,64.80
2428,生意,Shēngyi,Business.,255,16.2,79.3,0.0,1,64.80
2429,在这儿等着,Zài zhè'er děngzhe,Wait here.,2766,24.7,87.7,8.3,69,64.79
2430,未来,Wèilái,Future.,302,16.2,79.3,0.0,1,64.79
2431,噢，天啊,"Ō, tiān a","Oh, my god.",632,17.2,86.6,16.7,27,64.79
2432,过来 坐下,Guò lái zuò xià,"Come here, sit down.",2250,22.3,87.0,10.0,85,64.79
2433,婚礼,Hūnlǐ,Wedding.,303,16.2,79.3,0.0,1,64.78
2434,不要吵,Bú yào chǎo,Don't make noise.,991,17.8,86.9,16.7,1,64.78
2435,真不好意思,Zhēn bù hǎoyìsi,I'm really sorry.,1075,26.9,89.7,10.0,1,64.78
2436,我走啦！,Wǒ zǒu la!,I'm leaving!,1327,17.2,93.2,33.3,49,64.78
2437,快跑啊,Kuài pǎo a,Run!,1833,17.2,93.2,33.3,63,64.77
2438,去死啦,Qù sǐ la,Go to hell!,625,17.2,93.2,33.3,70,64.77
2439,命令？,Mìnglìng?,Orders?,145,16.2,79.2,0.0,1,64.76
2440,比如?,Bǐrú?,For example?,109,16.2,79.2,0.0,1,64.76
2441,我不能告诉你,Wǒ bù néng gàosù nǐ,I can't tell you.,3013,28.0,93.0,16.7,31,64.76
2442,看看你,Kàn kàn nǐ,Look at you.,554,16.5,86.1,16.7,78,64.76
2443,我不是故意的,Wǒ bù shì gù yì de,I didn't mean to.,1768,28.5,93.3,16.7,31,64.76
2444,战争,Zhànzhēng,War.,50,16.2,79.2,0.0,1,64.76
2445,恭喜,Gōngxǐ,Congratulations.,42,16.2,79.2,0.0,1,64.76
2446,对不起 夫人,Duìbuqǐ fūrén,"I'm sorry, Madam.",419,26.9,89.7,10.0,1,64.76
2447,噢，天啦,"Ō, tiān la","Oh, my god!",633,17.2,79.9,0.0,1,64.76
2448,我需要和你谈谈,Wǒ xūyào hé nǐ tántan,I need to talk to you.,3157,30.3,94.4,16.7,33,64.76
2449,失踪,Shīzōng,Missing.,73,16.2,79.2,0.0,1,64.75
2450,真相,Zhēnxiàng,The truth.,129,16.2,79.2,0.0,1,64.75
2451,我真不敢相信,Wǒ zhēn bù gǎn xiāngxìn,I can't believe it.,1621,28.5,93.3,16.7,31,64.75
2452,妈咪,Māmi,Mommy.,192,16.2,79.2,0.0,1,64.75
2453,你到底在哪里？,Nǐ dào dǐ zài nǎ lǐ?,Where on earth are you?,1748,28.0,93.0,16.7,76,64.74
2454,干掉他,Gāndiào tā,Kill him!,460,17.8,86.8,16.7,5,64.73
2455,救我呀！,Jiù wǒ ya!,Save me!,622,17.2,93.1,33.3,90,64.72
2456,听不到,Tīng bù dào,I can't hear.,609,17.8,86.7,16.7,1,64.72
2457,你们这些混蛋,Nǐmen zhèxiē hùndan,You bastards.,997,28.5,86.5,0.0,1,64.70
2458,开门啊！,Kāi mén a!,Open the door!,1870,17.8,86.7,16.7,27,64.69
2459,我会去,Wǒ huì qù,I will go.,1062,17.8,86.7,16.7,25,64.69
2460,这么说,Zhè me shuō,So that's it.,1074,17.8,80.0,0.0,1,64.65
2461,听听这个,Tīng tīng zhège,Listen to this.,1351,21.1,86.9,12.5,57,64.65
2462,有点不对劲,Yǒudiǎn bù duìjìng,Something's not right.,1063,26.9,89.4,10.0,1,64.63
2463,我想吐,Wǒ xiǎng tù,I want to vomit.,1092,17.2,84.6,12.5,31,64.63
2464,你好，先生,"Nǐ hǎo, xiānsheng","Hello, sir.",1616,22.3,86.7,10.0,41,64.63
2465,你怎么可以这样？,Nǐ zěnme kěyǐ zhèyàng?,How could you do this?,1240,31.3,88.0,0.0,1,64.62
2466,两天前,Liǎng tiān qián,Two days ago.,1834,17.8,79.9,0.0,1,64.62
2467,我会回来,Wǒ huì huílai,I'll be back.,1583,22.3,86.6,10.0,31,64.62
2468,不关你的事,Bù guān nǐ de shì,It's none of your business.,1617,24.7,88.0,10.0,1,64.62
2469,你在干嘛呢？,Nǐ zài gàn má ne?,What are you doing?,3106,24.7,88.0,10.0,5,64.62
2470,三天前,Sān tiān qián,Three days ago.,1720,17.8,79.9,0.0,1,64.61
2471,送给你的,Sòng gěi nǐ de,For you.,2831,21.0,81.8,0.0,1,64.61
2472,你姓什么？,Nǐ xìng shénme?,What's your surname?,1968,21.0,81.8,0.0,1,64.59
2473,太棒啦,Tài bàng la,That's great!,1641,17.8,79.8,0.0,1,64.59
2474,哦 拜托,Ó bài tuō,"Oh, please.",893,17.8,79.8,0.0,1,64.58
2475,你好漂亮,Nǐ hǎo piàoliang,You are so beautiful.,1786,22.3,86.6,10.0,41,64.58
2476,哦，闭嘴！,"Ó, bì zuǐ!","Oh, shut up!",789,17.8,79.8,0.0,1,64.58
2477,我不是那种人,Wǒ bùshì nà zhǒng rén,I'm not that kind of person.,3180,28.0,92.6,16.7,31,64.57
2478,嘿，混蛋！,"Hēi, hùn dàn!","Hey, you jerk!",953,17.8,79.8,0.0,1,64.56
2479,噢，拜托,"Ō, bàituō","Oh, please.",363,17.8,79.8,0.0,1,64.56
2480,你这个混蛋,Nǐ zhège hùndan,You bastard!,982,24.8,84.0,0.0,1,64.56
2481,你想怎么办？,Nǐ xiǎng zěnme bàn?,What do you want to do?,2267,24.8,84.0,0.0,1,64.56
2482,你感觉如何？,Nǐ gǎn jué rú hé?,How do you feel?,3160,24.8,84.0,0.0,1,64.56
2483,你认为怎样？,Nǐ rènwéi zěn yàng?,What do you think?,2665,24.8,84.0,0.0,1,64.55
2484,哦，糟糕,"Ó, zāo gāo","Oh, no!",958,17.8,79.7,0.0,1,64.54
2485,闭嘴啦,Bì zuǐ la,Shut up!,790,17.8,79.7,0.0,1,64.54
2486,别这样说,Bié zhèyàng shuō,Don't say that.,600,21.0,86.6,12.5,2,64.51
2487,别这么说,Bié zhè me shuō,Don't say that.,1144,21.0,86.6,12.5,2,64.51
2488,你这个白痴,Nǐ zhège báichī,You idiot!,963,24.8,83.8,0.0,1,64.50
2489,别那样说,Bié nàyàng shuō,Don't say that.,875,21.0,86.6,12.5,2,64.49
2490,你现在在哪？,Nǐ xiànzài zài nǎ?,Where are you now?,2322,23.4,93.0,25.0,76,64.49
2491,你好 妈妈,Nǐ hǎo māma,"Hello, Mom.",1863,21.1,86.6,12.5,41,64.49
2492,你为什么要帮我？,Nǐ wèishénme yào bāng wǒ?,Why would you help me?,3007,31.6,90.4,6.2,31,64.49
2493,你知道该怎么做,Nǐ zhīdào gāi zěnme zuò,You know what to do.,2968,31.6,90.4,6.2,39,64.49
2494,别这样嘛,Bié zhèyàng ma,Don't do that!,599,21.0,86.6,12.5,2,64.48
2495,你好 爸爸,Nǐ hǎo bà ba,"Hello, Dad.",2595,21.1,86.6,12.5,41,64.48
2496,你现在在哪里？,Nǐ xiànzài zài nǎlǐ?,Where are you now?,2358,26.8,93.0,20.0,76,64.48
2497,我要和你谈谈,Wǒ yào hé nǐ tántan,I want to talk to you.,3156,26.8,93.0,20.0,33,64.47
2498,哦，该死的,"Ó, gāi sǐ de","Oh, damn.",1222,21.0,86.5,12.5,4,64.47
2499,我要跟你谈谈,Wǒ yào gēn nǐ tántan,I want to talk to you.,3158,26.8,93.0,20.0,52,64.47
2500,别开火,Bié kāi huǒ,Don't shoot!,848,17.8,86.2,16.7,2,64.46
2501,噢，该死的！,"Ō, gāi sǐ de!","Oh, damn!",1223,21.0,86.5,12.5,4,64.46
2502,向右,Xiàng yòu,To the right.,801,13.2,76.8,0.0,1,64.44
2503,不会的,Bù huì de,It won't.,1065,17.8,86.2,16.7,1,64.43
2504,他不会,Tā bù huì,He won't.,1069,17.8,86.2,16.7,1,64.43
2505,不会吧,Bù huì ba,No way!,566,17.8,86.2,16.7,1,64.42
2506,那是什么玩意？,Nà shì shénme wán yì?,What on earth is that?,1612,28.0,88.5,7.1,35,64.42
2507,你不想,Nǐ bù xiǎng,You don't want to.,546,17.8,86.2,16.7,1,64.42
2508,不像你,Bù xiàng nǐ,Not like you.,725,17.8,86.1,16.7,1,64.41
2509,你不饿吗？,Nǐ bù è ma?,Aren't you hungry?,2607,21.3,86.6,12.5,1,64.41
2510,你不要,Nǐ bùyào,You don't...,219,17.8,86.1,16.7,1,64.38
2511,我说你,Wǒ shuō nǐ,I'm talking about you.,544,17.2,84.1,12.5,31,64.37
2512,你说呢？,Nǐ shuō ne?,What do you think?,1132,17.2,84.1,12.5,45,64.37
2513,做好准备,Zuò hǎo zhǔnbèi,Get ready.,1807,22.3,86.1,10.0,39,64.36
2514,我帮你,Wǒ bāng nǐ,I'll help you.,1463,17.2,84.1,12.5,31,64.36
2515,你打我,Nǐ dǎ wǒ,You hit me.,711,17.2,84.1,12.5,31,64.36
2516,你出去,Nǐ chūqù,Get out.,279,17.8,86.0,16.7,25,64.36
2517,你不能,Nǐ bù néng,You can't.,1177,17.8,86.0,16.7,1,64.34
2518,你妈呢？,Nǐ mā ne?,Where's your mother?,666,17.2,84.0,12.5,45,64.34
2519,刀,Dāo,Knife.,194,9.1,74.1,0.0,1,64.34
2520,走吧走吧,Zǒu ba zǒu ba,"Let's go, let's go.",2027,18.8,100.0,50.0,59,64.33
2521,天啊 天啊,Tiān a tiān a,Oh my god! Oh my god!,1200,18.8,89.9,25.0,27,64.32
2522,西,Xī,West.,31,9.1,74.1,0.0,1,64.32
2523,快走 快走,Kuài zǒu kuài zǒu,Go quickly! Hurry up!,2029,18.8,99.9,50.0,73,64.32
2524,你爸呢？,Nǐ bà ne?,Where's your dad?,1906,17.2,84.0,12.5,45,64.32
2525,你为什么不告诉我？,Nǐ wèi shénme bù gàosù wǒ?,Why didn't you tell me?,1728,34.7,94.4,12.5,31,64.32
2526,我带你去,Wǒ dài nǐ qù,I'll take you there.,2542,22.3,87.0,12.5,25,64.31
2527,鱼,Yú,Fish.,83,9.1,74.1,0.0,1,64.31
2528,你很美,Nǐ hěn měi,You are beautiful.,1736,17.2,84.0,12.5,44,64.31
2529,按我说的做,Àn wǒ shuō de zuò,Do as I say.,1685,25.4,91.9,20.0,39,64.30
2530,照我说的做,Zhào wǒ shuō de zuò,Do as I say.,3199,25.4,91.9,20.0,39,64.30
2531,我会处理好的,Wǒ huì chǔlǐ hǎo de,I'll take care of it.,3221,28.0,88.3,7.1,31,64.30
2532,别开玩笑,Bié kāi wánxiào,Don't joke around.,737,22.3,87.0,12.5,2,64.30
2533,我做不到,Wǒ zuò bù dào,I can't do it.,1150,21.0,91.2,25.0,31,64.29
2534,很高兴见到你们,Hěn gāoxìng jiàn dào nǐmen,Nice to meet you all.,3072,31.3,89.9,6.2,44,64.29
2535,我听不到,Wǒ tīng bù dào,I can't hear you.,2154,21.0,91.2,25.0,31,64.28
2536,冷,Lěng,Cold.,21,9.1,74.0,0.0,1,64.28
2537,我现在该怎么办？,Wǒ xiànzài gāi zěnme bàn?,What should I do now?,1580,31.3,89.9,6.2,31,64.28
2538,我们会没事的,Wǒmen huì méishì de,We'll be fine.,2398,28.0,88.2,7.1,31,64.28
2539,我找不到,Wǒ zhǎo bù dào,I can't find it.,1330,21.0,91.2,25.0,31,64.28
2540,鞋,Xié,Shoe.,206,9.1,74.0,0.0,1,64.28
2541,你怕吗？,Nǐ pà ma?,Are you afraid?,804,17.2,83.9,12.5,32,64.28
2542,推！,Tuī!,Push!,190,9.1,74.0,0.0,1,64.27
2543,你知吗？,Nǐ zhī ma?,Do you know?,1524,17.2,83.9,12.5,32,64.26
2544,你干吗？,Nǐ gàn má?,What are you doing?,1859,17.8,85.8,16.7,5,64.26
2545,大家都没事吧？,Dàjiā dōu méi shì ba?,Is everyone alright?,3112,28.0,88.2,7.1,46,64.26
2546,我恨你,Wǒ hèn nǐ,I hate you.,1066,17.2,83.8,12.5,31,64.25
2547,树,Shù,Tree.,144,9.1,73.9,0.0,1,64.24
2548,你有意见吗？,Nǐ yǒu yì jiàn ma?,Do you have any objections?,3068,24.7,86.6,8.3,32,64.23
2549,他们说什么？,Tāmen shuō shénme?,What did they say?,1451,24.8,86.6,8.3,48,64.23
2550,八,Bā,Eight.,30,9.1,73.9,0.0,1,64.23
2551,他们怎么说？,Tāmen zěnme shuō?,What did they say?,1450,24.8,86.6,8.3,48,64.23
2552,你会习惯的,Nǐ huì xíguàn de,You'll get used to it.,2890,24.7,86.6,8.3,32,64.22
2553,猪！,Zhū!,Pig!,27,9.1,73.9,0.0,1,64.21
2554,七,Qī,Seven.,68,9.1,73.9,0.0,1,64.21
2555,你在说些什么？,Nǐ zài shuō xiē shénme?,What are you talking about?,1677,28.0,88.1,7.1,76,64.20
2556,我什么都看不到,Wǒ shénme dōu kàn bù dào,I can't see anything.,1710,31.3,92.9,14.3,31,64.19
2557,把你的手拿开,Bǎ nǐ de shǒu ná kāi,Take your hands off.,1738,28.0,88.0,7.1,91,64.19
2558,你怎么在这儿？,Nǐ zěnme zài zhè'er?,How did you get here?,3022,28.0,88.0,7.1,76,64.19
2559,你这么认为吗？,Nǐ zhème rènwéi ma?,Do you think so?,2666,28.0,88.0,7.1,32,64.18
2560,亲爱的上帝,Qīn'ài de shàngdì,Dear God.,2601,24.8,86.5,8.3,51,64.17
2561,千万不要,Qiān wàn bù yào,Absolutely not!,1505,22.3,86.7,12.5,1,64.17
2562,你要我怎么办？,Nǐ yào wǒ zěnme bàn?,What do you want me to do?,2991,28.0,88.0,7.1,31,64.16
2563,你会后悔的,Nǐ huì huǐhòu de,You'll regret this.,1533,24.7,86.4,8.3,32,64.15
2564,你刚才说什么？,Nǐ gāngcái shuō shénme?,What did you just say?,2894,28.0,88.0,7.1,65,64.15
2565,很高兴见到你,Hěn gāoxìng jiàn dào nǐ,Nice to meet you.,3070,28.0,88.0,7.1,44,64.15
2566,见到你很高兴,Jiàn dào nǐ hěn gāoxìng,Nice to meet you.,3071,28.0,88.0,7.1,44,64.15
2567,不要走开,Bùyào zǒukāi,Don't go away.,471,22.3,86.7,12.5,1,64.15
2568,闭上你的眼睛,Bì shang nǐ de yǎnjīng,Close your eyes.,3177,28.0,87.9,7.1,51,64.13
2569,"不,你","Bù, nǐ","No, you.",134,13.2,86.2,25.0,1,64.13
2570,你不?,Nǐ bù?,Don't you?,135,13.2,86.2,25.0,1,64.13
2571,你啊,Nǐ a,You...,140,13.2,86.1,25.0,27,64.12
2572,你怎么能这么说？,Nǐ zěnme néng zhè me shuō?,How could you say that?,1703,30.3,86.4,0.0,1,64.12
2573,哦，你,"Ó, nǐ","Oh, you.",564,13.2,76.1,0.0,1,64.12
2574,但你,Dàn nǐ,But you.,720,13.2,76.1,0.0,1,64.11
2575,别跟着我,Bié gēn zhe wǒ,Don't follow me.,1287,21.0,90.8,25.0,52,64.11
2576,嘿，你！,"Hēi, nǐ!","Hey, you!",197,13.2,76.1,0.0,1,64.11
2577,她不是,Tā bùshì,She is not.,597,17.8,85.5,16.7,1,64.10
2578,请你,Qǐng nǐ,Please.,613,13.2,86.1,25.0,29,64.10
2579,不是吧,Bùshì ba,No way!,171,17.8,85.5,16.7,1,64.10
2580,那不是,Nà bù shì,That's not.,1055,17.8,85.5,16.7,1,64.10
2581,我不是这个意思,Wǒ bùshì zhège yìsi,That's not what I meant.,2236,31.3,92.7,14.3,31,64.10
2582,还不是,Hái bù shì,Not yet.,1124,17.8,85.5,16.7,1,64.10
2583,晚安，亲爱的,"Wǎn'ān, qīn'ài de","Good night, my dear.",3064,24.8,86.4,8.3,71,64.09
2584,我不是那个意思,Wǒ bùshì nàge yìsi,That's not what I meant.,2588,31.3,92.7,14.3,31,64.09
2585,我不会的,Wǒ bù huì de,I can't.,2018,21.0,90.8,25.0,31,64.09
2586,我想不会,Wǒ xiǎng bù huì,I don't think so.,2022,21.0,90.8,25.0,31,64.09
2587,我也不会,Wǒ yě bù huì,I can't either.,2144,21.0,90.8,25.0,31,64.09
2588,你妈！,Nǐ mā!,Your mother!,187,13.2,76.1,0.0,1,64.08
2589,糖,Táng,Sugar.,152,9.1,73.6,0.0,1,64.08
2590,我不会死,Wǒ bù huì sǐ,I won't die.,2137,21.0,90.8,25.0,31,64.08
2591,我们爱你,Wǒmen ài nǐ,We love you.,1220,21.0,90.7,25.0,71,64.07
2592,喂 你,Wèi nǐ,Hey you.,610,13.2,86.0,25.0,30,64.06
2593,求你,Qiú nǐ,Please.,248,13.2,76.0,0.0,1,64.06
2594,那就是你,Nà jiùshì nǐ,That's you.,1381,21.0,90.7,25.0,35,64.06
2595,擦,Cā,Wipe.,209,9.1,73.6,0.0,1,64.06
2596,我记得你,Wǒ jìde nǐ,I remember you.,1699,21.0,90.7,25.0,43,64.05
2597,你在哪里？,Nǐ zài nǎlǐ?,Where are you?,1537,21.0,90.7,25.0,76,64.05
2598,你等一下,Nǐ děng yīxià,Wait a minute.,1552,21.0,90.7,25.0,85,64.05
2599,你去哪里？,Nǐ qù nǎlǐ?,Where are you going?,1538,21.0,90.7,25.0,79,64.04
2600,我很遗憾,Wǒ hěn yíhàn,I'm very sorry.,983,21.0,84.7,10.0,31,64.04
2601,你搞什么鬼？,Nǐ gǎo shénme guǐ?,What the hell are you doing?,1377,24.7,82.9,0.0,1,64.04
2602,不是呀,Bú shì ya,"No, it's not.",1487,17.8,85.4,16.7,1,64.04
2603,笨！,Bèn!,Stupid!,40,9.1,73.5,0.0,1,64.03
2604,他在说谎,Tā zài shuōhuǎng,He's lying.,1070,21.0,84.6,10.0,48,64.02
2605,别担心，没事的,"Bié dānxīn, méishì de","Don't worry, it's okay.",2557,28.0,88.2,8.3,2,64.01
2606,我的爱人,Wǒ de ài rén,My beloved.,2135,21.0,90.6,25.0,71,64.00
2607,我是国王,Wǒ shì guó wáng,I am the king.,2841,21.0,84.6,10.0,31,64.00
2608,不要跟着我,Bú yào gēn zhe wǒ,Don't follow me.,1596,24.8,90.8,20.0,31,63.97
2609,茶,Cha,Tea.,323,9.1,73.4,0.0,1,63.96
2610,操你,Cāo nǐ,Fuck you.,301,13.2,75.8,0.0,1,63.96
2611,你要到哪去？,Nǐ yào dào nǎr qù?,Where are you going?,2976,24.8,90.7,20.0,79,63.95
2612,你为什么要这么做？,Nǐ wèishénme yào zhème zuò?,Why did you do that?,1611,33.4,90.4,6.2,39,63.94
2613,我怎知道？,Wǒ zěn zhīdào?,How should I know?,1309,21.0,84.5,10.0,31,63.94
2614,你为什么要那么做？,Nǐ wèishénme yào nàme zuò?,Why did you do that?,1651,33.4,90.4,6.2,35,63.94
2615,我对不起你,Wǒ duìbuqǐ nǐ,I'm sorry.,707,24.8,90.7,20.0,31,63.93
2616,你不能这样做,Nǐ bù néng zhèyàng zuò,You can't do that.,1555,28.0,88.0,8.3,1,63.92
2617,你不能这么做,Nǐ bù néng zhème zuò,You can't do that.,1613,28.0,88.0,8.3,1,63.92
2618,你到底在干嘛？,Nǐ dàodǐ zài gàn má?,What the hell are you doing?,1639,28.0,88.0,8.3,5,63.92
2619,嘿，你好吗？,"Hēi, nǐ hǎo ma?","Hey, how are you?",2335,21.0,84.4,10.0,32,63.91
2620,嗨，你好吗？,"Hāi, nǐ hǎo ma?","Hi, how are you?",2475,21.0,84.4,10.0,32,63.91
2621,你不舒服吗？,Nǐ bù shūfu ma?,Are you not feeling well?,1446,24.7,86.6,10.0,1,63.90
2622,闭嘴 闭嘴,Bì zuǐ bì zuǐ,Shut up! Shut up!,1348,19.8,79.7,0.0,1,63.88
2623,他们在干嘛？,Tāmen zài gàn má?,What are they doing?,2574,24.8,86.6,10.0,5,63.88
2624,你们在干嘛？,Nǐmen zài gàn ma?,What are you doing?,2218,24.8,86.6,10.0,5,63.88
2625,不是我的,Bú shì wǒ de,It's not mine.,2315,21.0,90.3,25.0,31,63.87
2626,我想不是,Wǒ xiǎng bù shì,I don't think so.,1125,21.0,90.3,25.0,31,63.87
2627,那不是我,Nà bùshì wǒ,That's not me.,1278,21.0,90.3,25.0,31,63.87
2628,我不饿,Wǒ bù è,I'm not hungry.,1914,17.2,91.4,33.3,31,63.85
2629,当然不会,Dāngrán bù huì,Of course not.,1367,22.3,86.1,12.5,1,63.85
2630,还活着吗？,Hái huózhe ma?,Are you still alive?,921,21.0,84.3,10.0,32,63.85
2631,才不是呢,Cái bùshì ne,No way!,767,21.0,90.3,25.0,65,63.85
2632,我没事的,Wǒ méishì de,I'm fine.,1587,21.0,84.3,10.0,31,63.85
2633,不 不是这样的,"Bù, bùshì zhèyàng de","No, it's not like that.",1203,26.8,87.7,10.0,1,63.85
2634,会没事的,Huì méishì de,It'll be alright.,1593,21.0,84.3,10.0,32,63.85
2635,她没事吧？,Tā méishì ba?,Is she okay?,708,21.0,84.3,10.0,46,63.84
2636,是的 没错,Shì de méi cuò,"Yes, that's right.",2170,21.0,85.3,12.5,6,63.83
2637,不，不是那样的,Bu shi na yang de,"No, it's not like that.",3215,26.8,87.7,10.0,1,63.83
2638,是啊，没错,"Shì a, méi cuò","Yeah, that's right.",2171,21.0,85.3,12.5,6,63.83
2639,永远不会,Yǒng yuǎn bù huì,Never ever.,1473,22.3,86.0,12.5,1,63.82
2640,别惹我,Bié rě wǒ,Don't mess with me.,1108,17.2,84.6,16.7,2,63.80
2641,放下你的武器！,Fàng xià nǐ de wǔqì!,Drop your weapon!,1679,28.0,87.7,8.3,7,63.79
2642,雪,Xuě,Snow.,153,9.1,73.0,0.0,1,63.78
2643,真是不敢相信,Zhēnshi bù gǎn xiāngxìn,I can't believe it!,2558,31.5,89.8,8.3,1,63.78
2644,还用你说,Hái yòng nǐ shuō,Do I need to tell you?,1279,21.0,84.1,10.0,37,63.74
2645,我觉得不是,Wǒ juéde bùshì,I don't think so.,1910,24.8,90.3,20.0,31,63.74
2646,你还好么？,Nǐ hái hǎo me?,Are you okay?,2066,21.0,84.1,10.0,37,63.73
2647,那么你呢？,Nàme nǐ ne?,And you?,1998,21.0,84.1,10.0,35,63.73
2648,你在这儿,Nǐ zài zhè'er,You're here.,2342,21.0,84.1,10.0,76,63.73
2649,晚安 晚安,Wǎn ān wǎn ān,"Good night, good night.",2469,19.8,79.3,0.0,1,63.72
2650,你上哪儿？,Nǐ shàng nǎr?,Where are you going?,1418,21.0,84.0,10.0,51,63.71
2651,你为什么要这样做？,Nǐ wèishénme yào zhèyàng zuò? ,Why did you do that?,1576,34.7,90.4,5.6,39,63.70
2652,你确定吗？,Nǐ quèdìng ma?,Are you sure?,1975,21.0,84.0,10.0,32,63.70
2653,我很困惑,Wǒ hěn kùnhuò,I'm very confused.,1114,21.0,84.0,10.0,31,63.70
2654,真是不好意思,Zhēnshi bù hǎoyìsi,I'm really sorry.,1076,31.5,89.6,8.3,1,63.68
2655,我上来哦,Wǒ shàng lái ó,I'm coming up.,2260,21.0,83.9,10.0,31,63.67
2656,如果可以的话,Rúguǒ kěyǐ de huà,If possible.,2727,28.5,84.4,0.0,1,63.64
2657,你在撒谎,Nǐ zài sāhuǎng,You're lying.,1050,21.0,83.9,10.0,76,63.64
2658,你办得到,Nǐ bàn de dào,You can do it.,2264,21.0,83.9,10.0,43,63.63
2659,我命令你,Wǒ mìnglìng nǐ,I order you.,1031,21.0,83.8,10.0,31,63.62
2660,不叫救护车可以吗,Bù jiào jiùhùchē kěyǐ ma,Can we not call an ambulance?,1680,34.7,90.5,6.2,1,63.61
2661,我的家,Wǒ de jiā,My home.,1454,17.2,82.6,12.5,31,63.61
2662,我要留下来,Wǒ yào liú xià lái,I want to stay.,3173,26.9,86.7,8.3,31,63.60
2663,求求你们,Qiú qiú nǐmen,"Please, please.",777,21.1,79.9,0.0,1,63.60
2664,我跟你说过,Wǒ gēn nǐ shuō guò,I told you.,3023,25.4,90.4,20.0,52,63.60
2665,我求求你,Wǒ qiú qiú nǐ,I beg you.,1344,19.8,84.0,12.5,31,63.58
2666,草,Cǎo,Grass.,113,9.1,72.6,0.0,1,63.58
2667,你为什么这么做？,Nǐ wèishénme zhème zuò?,Why did you do that?,1326,30.1,88.0,7.1,39,63.56
2668,不是这个,Bùshì zhège,It's not this one.,650,22.3,85.5,12.5,1,63.55
2669,不是现在,Bù shì xiànzài,Not now.,1333,22.3,85.5,12.5,1,63.55
2670,不是那个,Bùshì nàge,Not that one.,993,22.3,85.5,12.5,1,63.54
2671,你会吗？,Nǐ huì ma?,Can you?,1058,17.2,90.8,33.3,32,63.54
2672,你走吧,Nǐ zǒu ba,You should go.,1077,17.2,90.7,33.3,59,63.53
2673,见鬼去吧,Jiàn guǐ qù ba,Go to hell!,1357,21.0,84.7,12.5,25,63.53
2674,你找我？,Nǐ zhǎo wǒ?,You're looking for me?,1712,17.2,90.7,33.3,60,63.53
2675,就像你,Jiù xiàng nǐ,Just like you.,1596,17.2,90.7,33.3,61,63.53
2676,当然不是,Dāngrán bùshì,Of course not.,662,22.3,85.5,12.5,1,63.53
2677,不幸的是,Bùxìng de shì,"Unfortunately,.",1049,21.0,84.7,12.5,1,63.53
2678,我等你,Wǒ děng nǐ,I'll wait for you.,1262,17.2,90.7,33.3,69,63.53
2679,你去死,Nǐ qù sǐ,Go to hell!,602,17.2,90.7,33.3,70,63.53
2680,你爱我？,Nǐ ài wǒ?,Do you love me?,1222,17.2,90.7,33.3,71,63.52
2681,你在哪？,Nǐ zài nǎ?,Where are you?,683,17.2,90.7,33.3,76,63.52
