rank,sentence,pinyin,pinyin_corrected,pinyin_reason,english,original_order,complexity,frequency,similarity_penalty,similar_to,final_score,removed
2342,我得跟你谈谈,Wǒ děi gēn nǐ tántan,wǒ dé gēn nǐ tán tán,needs syllable separation: 5 words for 6 chars,I need to talk to you.,3159,27.2,94.4,20.0,43,65.02,
2343,里面,Lǐmiàn,lǐ miàn,needs syllable separation: 1 words for 2 chars,Inside.,62,16.2,79.7,0.0,1,65.01,
2344,更糟,Gèng zāo,gèng zāo,needs formatting,Worse.,393,16.2,79.7,0.0,1,65.00,
2345,真傻,Zhēn shǎ,zhēn shǎ,needs formatting,So silly!,376,16.2,79.7,0.0,1,64.99,
2346,拜托,Bàituō,bài tuō,needs syllable separation: 1 words for 2 chars,Please.,56,16.2,79.7,0.0,1,64.99,
2347,哦，亲爱的,"Ó, qīn'ài de",ó qīn ài de,needs syllable separation: 3 words for 4 chars,"Oh, darling.",2389,21.0,86.6,10.0,71,64.99,
2348,或许,Huòxǔ,huò xǔ,needs syllable separation: 1 words for 2 chars,Perhaps.,293,16.2,79.7,0.0,1,64.98,
2349,闭嘴,Bì zuǐ,bì zuǐ,needs formatting,Shut up.,258,16.2,79.7,0.0,1,64.98,
2350,房子？,Fángzi?,fáng zi,needs syllable separation: 1 words for 2 chars,House?,165,16.2,79.7,0.0,1,64.98,
2351,那不是我的,Nà bùshì wǒ de,nà bú shì wǒ de,needs syllable separation: 4 words for 5 chars,That's not mine.,2175,24.7,92.8,20.0,31,64.98,
2352,好吧，听着,"Hǎo ba, tīng zhe",hǎo ba tīng zhe,needs formatting,"Okay, listen.",2406,21.3,92.8,25.0,57,64.98,
2353,警探,Jǐngtàn,jǐng tàn,needs syllable separation: 1 words for 2 chars,Detective.,325,16.2,79.7,0.0,1,64.98,
2354,我想不是吧,Wǒ xiǎng bùshì ba,wǒ xiǎng bú shì ba,needs syllable separation: 4 words for 5 chars,I don't think so.,2177,24.7,92.8,20.0,31,64.98,
2355,噢 亲爱的,Ō qīn ài de,ō qīn ài de,needs formatting,"Oh, dear.",1272,21.0,86.6,10.0,71,64.98,
2356,嗨，亲爱的,"Hāi, qīn'ài de",hāi qīn ài de,needs syllable separation: 3 words for 4 chars,"Hi, darling.",2481,21.0,86.5,10.0,71,64.97,
2357,混蛋,Hùn dàn,hùn dàn,needs formatting,Bastard.,358,16.2,79.6,0.0,1,64.97,
2358,不是我干的,Búshì wǒ gàn de,bú shì wǒ gàn de,needs syllable separation: 4 words for 5 chars,I didn't do it.,2748,24.7,92.7,20.0,31,64.97,
2359,有罪,Yǒuzuì,yǒu zuì,needs syllable separation: 1 words for 2 chars,Guilty.,87,16.2,79.6,0.0,1,64.97,
2360,不是我的错,Bùshì wǒ de cuò,bú shì wǒ de cuò,needs syllable separation: 4 words for 5 chars,It's not my fault.,1204,24.7,92.7,20.0,31,64.97,
2361,混球,Hùnqiú,hùn qiú,needs syllable separation: 1 words for 2 chars,Jerk!,100,16.2,79.6,0.0,1,64.97,
2362,你说什么呢,Nǐ shuō shénme ne,nǐ shuō shén me ne,needs syllable separation: 4 words for 5 chars,What are you saying?,1155,24.7,88.1,8.3,45,64.96,
2363,但你知道吗？,Dàn nǐ zhīdào ma?,dàn nǐ zhī dào ma,needs syllable separation: 4 words for 5 chars,But do you know?,2299,24.7,88.1,8.3,32,64.96,
2364,嘿，你知道吗？,"Hēi, nǐ zhīdào ma?",hēi nǐ zhī dào ma,needs syllable separation: 4 words for 5 chars,"Hey, you know what?",2336,24.7,88.0,8.3,32,64.96,
2365,嘿，你还好吗？,"Hēi, nǐ hái hǎo ma?",hēi nǐ hái hǎo ma,needs formatting,"Hey, are you okay?",1589,24.7,88.0,8.3,32,64.96,
2366,我可以帮你,Wǒ kěyǐ bāng nǐ,wǒ kě yǐ bāng nǐ,needs syllable separation: 4 words for 5 chars,I can help you.,2295,24.7,88.0,8.3,31,64.95,
2367,你在搞什么？,Nǐ zài gǎo shénme?,nǐ zài gǎo shén me,needs syllable separation: 4 words for 5 chars,What are you doing?,2572,24.7,88.0,8.3,76,64.95,
2368,呆在这儿,Dāi zài zhè'er,dāi zài zhè ér,missing syllables: 3 for 4 chars,Stay here.,2868,21.0,86.5,10.0,76,64.95,
2369,现在不是时候,Xiànzài bùshì shíhòu,xiàn zài bú shì shí hòu,needs syllable separation: 3 words for 6 chars,Now is not the time.,1758,28.5,90.3,8.3,1,64.94,
2370,就这么办,Jiù zhè me bàn,jiù zhè me bàn,needs formatting,Let's do it that way.,2274,21.0,86.5,10.0,35,64.94,
2371,你说什么呀？,Nǐ shuō shénme ya?,nǐ shuō shén me ya,needs syllable separation: 4 words for 5 chars,What did you say?,2197,24.7,88.0,8.3,90,64.94,
2372,你在里面吗？,Nǐ zài lǐmiàn ma?,nǐ zài lǐ miàn ma,needs syllable separation: 4 words for 5 chars,Are you inside?,2792,24.7,88.0,8.3,32,64.94,
2373,你要我怎样？,Nǐ yào wǒ zěnyàng?,nǐ yào wǒ zěn yàng,needs syllable separation: 4 words for 5 chars,What do you want me to do?,2624,24.7,88.0,8.3,31,64.93,
2374,你想我怎样？,Nǐ xiǎng wǒ zěnyàng?,nǐ xiǎng wǒ zěn yàng,needs syllable separation: 4 words for 5 chars,What do you want me to do?,1394,24.7,88.0,8.3,31,64.93,
2375,开心,Kāixīn,kāi xīn,needs syllable separation: 1 words for 2 chars,Happy.,27,16.2,79.6,0.0,1,64.93,
2376,见到你真好,Jiàndào nǐ zhēn hǎo,jiàn dào nǐ zhēn hǎo,needs syllable separation: 4 words for 5 chars,It's so good to see you.,2839,24.7,88.0,8.3,41,64.93,
2377,原来是这样,Yuán lái shì zhè yàng,yuán lái shì zhè yàng,needs formatting,So that's how it is.,3144,24.8,84.7,0.0,1,64.93,
2378,我听说过你,Wǒ tīngshuō guò nǐ,wǒ tīng shuō guò nǐ,needs syllable separation: 4 words for 5 chars,I've heard of you.,2859,24.7,88.0,8.3,31,64.93,
2379,你听说过吗？,Nǐ tīngshuō guò ma?,nǐ tīng shuō guò ma,needs syllable separation: 4 words for 5 chars,Have you heard of it?,2835,24.7,88.0,8.3,32,64.92,
2380,不是这个意思,Bùshì zhège yìsi,bú shì zhè ge yì si,needs syllable separation: 3 words for 6 chars,That's not what I meant.,1388,28.5,90.3,8.3,1,64.92,
2381,你叫什么名？,Nǐ jiào shén me míng?,nǐ jiào shén me míng,needs formatting,What's your name?,3134,24.7,88.0,8.3,68,64.92,
2382,外面,Wàimiàn,wài miàn,needs syllable separation: 1 words for 2 chars,Outside.,283,16.2,79.5,0.0,1,64.92,
2383,他想干什么？,Tā xiǎng gàn shénme?,tā xiǎng gàn shén me,needs syllable separation: 4 words for 5 chars,What does he want to do?,2097,26.9,90.0,10.0,5,64.92,
2384,不是我的血,Bùshì wǒ de xuè,bú shì wǒ de xuè,needs syllable separation: 4 words for 5 chars,It's not my blood.,2877,24.7,92.6,20.0,31,64.91,
2385,真蠢,Zhēn chǔn,zhēn chǔn,needs formatting,So stupid!,388,16.2,79.5,0.0,1,64.91,
2386,闭上你的嘴,Bì shang nǐ de zuǐ,bì shang nǐ de zuǐ,needs formatting,Shut your mouth.,1645,24.7,87.9,8.3,51,64.91,
2387,昨晚,Zuówǎn,zuó wǎn,needs syllable separation: 1 words for 2 chars,Last night.,229,16.2,79.5,0.0,1,64.91,
2388,证据,Zhèngjù,zhèng jù,needs syllable separation: 1 words for 2 chars,Evidence.,188,16.2,79.5,0.0,1,64.90,
2389,收声！,Shōushēng!,shōu shēng,needs syllable separation: 1 words for 2 chars,Shut up!,68,16.2,79.5,0.0,1,64.89,
2390,你能想象吗？,Nǐ néng xiǎng xiàng ma?,nǐ néng xiǎng xiàng ma,needs formatting,Can you imagine?,3038,24.7,87.9,8.3,32,64.89,
2391,家庭,Jiātíng,jiā tíng,needs syllable separation: 1 words for 2 chars,Family.,167,16.2,79.5,0.0,1,64.89,
2392,秘密,Mìmì,mì mì,needs syllable separation: 1 words for 2 chars,Secret.,133,16.2,79.5,0.0,1,64.89,
2393,打开,Dǎkāi,dǎ kāi,needs syllable separation: 1 words for 2 chars,Open it.,48,16.2,79.5,0.0,1,64.89,
2394,别放在心上,Bié fàng zài xīn shang,bié fàng zài xīn shang,needs formatting,Don't worry about it.,3135,26.9,89.9,10.0,2,64.89,
2395,小子,Xiǎozi,xiǎo zi,needs syllable separation: 1 words for 2 chars,Kid.,26,16.2,79.5,0.0,1,64.88,
2396,什么是地狱？,Shénme shì dìyù?,shén me shì dì yù,needs syllable separation: 3 words for 5 chars,What is hell?,1059,24.8,84.6,0.0,1,64.88,
2397,的确,Díquè,dí què,needs syllable separation: 1 words for 2 chars,Indeed.,147,16.2,79.5,0.0,1,64.88,
2398,你怎么找到我的?,Nǐ zěnme zhǎodào wǒ de?,nǐ zěn me zhǎo dào wǒ de ?,needs syllable separation: 5 words for 7 chars,How did you find me?,3122,31.6,94.4,14.3,60,64.88,
2399,真不敢相信,Zhēn bù gǎn xiāngxìn,zhēn bù gǎn xiāng xìn,needs syllable separation: 4 words for 5 chars,I can't believe it.,1350,26.9,89.9,10.0,1,64.88,
2400,监狱,Jiyù,jiyù,needs formatting,Prison.,78,16.2,79.5,0.0,1,64.88,
2401,你办得到吗？,Nǐ bàn de dào ma?,nǐ bàn de dào ma,needs formatting,Can you do it?,2989,24.7,87.9,8.3,32,64.88,
2402,这边,Zhè biān,zhè biān,needs formatting,This way.,997,16.2,79.5,0.0,1,64.88,
2403,放开我,Fàng kāi wǒ,fàng kāi wǒ,needs formatting,Let me go.,634,17.8,87.1,16.7,7,64.87,
2404,我以你为荣,Wǒ yǐ nǐ wéiróng,wǒ yǐ nǐ wéiróng,needs formatting,I'm proud of you.,2957,24.7,87.9,8.3,31,64.87,
2405,黑鬼,Hēiguǐ,hēi guǐ,needs syllable separation: 1 words for 2 chars,Nigger (extremely offensive).,60,16.2,79.4,0.0,1,64.86,
2406,一边去,Yībiān qù,yī biān qù,needs syllable separation: 2 words for 3 chars,Get lost.,461,17.8,87.0,16.7,25,64.86,
2407,开枪,Kāi qiāng,kāi qiāng,needs formatting,Shoot!,283,16.2,79.4,0.0,1,64.86,
2408,除非,Chúfēi,chú fēi,needs syllable separation: 1 words for 2 chars,Unless.,312,16.2,79.4,0.0,1,64.86,
2409,完美,Wánměi,wán měi,needs syllable separation: 1 words for 2 chars,Perfect.,131,16.2,79.4,0.0,1,64.85,
2410,每天,Měi tiān,měi tiān,needs formatting,Every day.,894,16.2,79.4,0.0,1,64.84,
2411,凶手,Xiōngshǒu,xiōng shǒu,needs syllable separation: 1 words for 2 chars,The murderer.,98,16.2,79.4,0.0,1,64.84,
2412,谋杀,Móushā,móu shā,needs syllable separation: 1 words for 2 chars,Murder.,71,16.2,79.4,0.0,1,64.84,
2413,我的老天啊,Wǒ de lǎo tiān a,wǒ de lǎo tiān a,needs formatting,"Oh, my God!",3123,24.7,88.5,10.0,9,64.83,
2414,报告,Bàogào,bào gào,needs syllable separation: 1 words for 2 chars,Report.,185,16.2,79.4,0.0,1,64.83,
2415,自由,Zìyóu,zì yóu,needs syllable separation: 1 words for 2 chars,Freedom.,196,16.2,79.4,0.0,1,64.83,
2416,对不起，宝贝,"Duì bu qǐ, bào bei",duì bu qǐ bào bei,needs formatting,"Sorry, honey.",3206,26.9,89.8,10.0,1,64.83,
2417,晚安,Wǎn ān,wǎn ān,needs formatting,Good night.,866,16.2,79.3,0.0,1,64.82,
2418,还不够,Hái bù gòu,hái bù gòu,needs formatting,It's not enough.,900,17.8,87.0,16.7,1,64.82,
2419,法官,Fǎguān,fǎ guān,needs syllable separation: 1 words for 2 chars,Judge.,103,16.2,79.3,0.0,1,64.81,
2420,跟我说,Gēn wǒ shuō,gēn wǒ shuō,needs formatting,Tell me.,1516,17.2,93.3,33.3,52,64.81,
2421,武器,Wǔqì,wǔ qì,needs syllable separation: 1 words for 2 chars,Weapon.,106,16.2,79.3,0.0,1,64.81,
2422,开玩笑的,Kāi wánxiào de,kāi wán xiào de,needs syllable separation: 3 words for 4 chars,Just kidding.,1618,22.3,87.0,10.0,89,64.81,
2423,天啊，不,"Tiān a, bù",tiān a bù,needs formatting,"Oh my god, no.",614,17.2,93.3,33.3,40,64.81,
2424,快说啊,Kuài shuō a,kuài shuō a,needs formatting,Hurry up and say it!,558,17.2,93.3,33.3,63,64.81,
2425,开玩笑吗？,Kāi wánxiào ma?,kāi wán xiào ma,needs syllable separation: 3 words for 4 chars,Are you kidding me?,736,22.3,87.0,10.0,32,64.81,
2426,开玩笑吧,Kāi wánxiào ba,kāi wán xiào ba,needs syllable separation: 3 words for 4 chars,"You're kidding, right?",739,22.3,87.0,10.0,46,64.80,
2427,哦天啊,Ó tiān a,ó tiān a,needs formatting,Oh my god!,1276,17.2,86.6,16.7,27,64.80,
2428,生意,Shēngyi,shēngyi,needs formatting,Business.,255,16.2,79.3,0.0,1,64.80,
2429,在这儿等着,Zài zhè'er děngzhe,zài zhè ér děng zhe,missing syllables: 4 for 5 chars,Wait here.,2766,24.7,87.7,8.3,69,64.79,
2430,未来,Wèilái,wèi lái,needs syllable separation: 1 words for 2 chars,Future.,302,16.2,79.3,0.0,1,64.79,
2431,噢，天啊,"Ō, tiān a",ō tiān a,needs formatting,"Oh, my god.",632,17.2,86.6,16.7,27,64.79,
2432,过来 坐下,Guò lái zuò xià,guò lái zuò xià,needs formatting,"Come here, sit down.",2250,22.3,87.0,10.0,85,64.79,
2433,婚礼,Hūnlǐ,hūn lǐ,needs syllable separation: 1 words for 2 chars,Wedding.,303,16.2,79.3,0.0,1,64.78,
2434,不要吵,Bú yào chǎo,bú yào chǎo,needs formatting,Don't make noise.,991,17.8,86.9,16.7,1,64.78,
2435,真不好意思,Zhēn bù hǎoyìsi,zhēn bù hǎo yì sī,needs syllable separation: 3 words for 5 chars,I'm really sorry.,1075,26.9,89.7,10.0,1,64.78,
2436,我走啦！,Wǒ zǒu la!,wǒ zǒu la,needs formatting,I'm leaving!,1327,17.2,93.2,33.3,49,64.78,
2437,快跑啊,Kuài pǎo a,kuài pǎo a,needs formatting,Run!,1833,17.2,93.2,33.3,63,64.77,
2438,去死啦,Qù sǐ la,qù sǐ la,needs formatting,Go to hell!,625,17.2,93.2,33.3,70,64.77,
2439,命令？,Mìnglìng?,mìng lìng,needs syllable separation: 1 words for 2 chars,Orders?,145,16.2,79.2,0.0,1,64.76,
2440,比如?,Bǐrú?,bǐ rú ?,needs syllable separation: 1 words for 2 chars,For example?,109,16.2,79.2,0.0,1,64.76,
2441,我不能告诉你,Wǒ bù néng gàosù nǐ,wǒ bù néng gào sù nǐ,needs syllable separation: 5 words for 6 chars,I can't tell you.,3013,28.0,93.0,16.7,31,64.76,
2442,看看你,Kàn kàn nǐ,kàn kàn nǐ,needs formatting,Look at you.,554,16.5,86.1,16.7,78,64.76,
2443,我不是故意的,Wǒ bù shì gù yì de,wǒ bù shì gù yì de,needs formatting,I didn't mean to.,1768,28.5,93.3,16.7,31,64.76,
2444,战争,Zhànzhēng,zhàn zhēng,needs syllable separation: 1 words for 2 chars,War.,50,16.2,79.2,0.0,1,64.76,
2445,恭喜,Gōngxǐ,gōng xǐ,needs syllable separation: 1 words for 2 chars,Congratulations.,42,16.2,79.2,0.0,1,64.76,
2446,对不起 夫人,Duìbuqǐ fūrén,duì bù qǐ   fū rén,needs syllable separation: 2 words for 5 chars,"I'm sorry, Madam.",419,26.9,89.7,10.0,1,64.76,
2447,噢，天啦,"Ō, tiān la",ō tiān la,needs formatting,"Oh, my god!",633,17.2,79.9,0.0,1,64.76,
2448,我需要和你谈谈,Wǒ xūyào hé nǐ tántan,wǒ xū yào hé nǐ tán tán,needs syllable separation: 5 words for 7 chars,I need to talk to you.,3157,30.3,94.4,16.7,33,64.76,
2449,失踪,Shīzōng,shī zōng,needs syllable separation: 1 words for 2 chars,Missing.,73,16.2,79.2,0.0,1,64.75,
2450,真相,Zhēnxiàng,zhēn xiàng,needs syllable separation: 1 words for 2 chars,The truth.,129,16.2,79.2,0.0,1,64.75,
2451,我真不敢相信,Wǒ zhēn bù gǎn xiāngxìn,wǒ zhēn bù gǎn xiāng xìn,needs syllable separation: 5 words for 6 chars,I can't believe it.,1621,28.5,93.3,16.7,31,64.75,
2452,妈咪,Māmi,māmi,needs formatting,Mommy.,192,16.2,79.2,0.0,1,64.75,
2453,你到底在哪里？,Nǐ dào dǐ zài nǎ lǐ?,nǐ dào dǐ zài nǎ lǐ,needs formatting,Where on earth are you?,1748,28.0,93.0,16.7,76,64.74,
2454,干掉他,Gāndiào tā,gāndiào tā,needs formatting,Kill him!,460,17.8,86.8,16.7,5,64.73,
2455,救我呀！,Jiù wǒ ya!,jiù wǒ ya,needs formatting,Save me!,622,17.2,93.1,33.3,90,64.72,
2456,听不到,Tīng bù dào,tīng bù dào,needs formatting,I can't hear.,609,17.8,86.7,16.7,1,64.72,
2457,你们这些混蛋,Nǐmen zhèxiē hùndan,nǐmen zhèxiē hùndan,needs formatting,You bastards.,997,28.5,86.5,0.0,1,64.70,
2458,开门啊！,Kāi mén a!,kāi mén a,needs formatting,Open the door!,1870,17.8,86.7,16.7,27,64.69,
2459,我会去,Wǒ huì qù,wǒ huì qù,needs formatting,I will go.,1062,17.8,86.7,16.7,25,64.69,
2460,这么说,Zhè me shuō,zhè me shuō,needs formatting,So that's it.,1074,17.8,80.0,0.0,1,64.65,
2461,听听这个,Tīng tīng zhège,tīng tīng zhè ge,needs syllable separation: 3 words for 4 chars,Listen to this.,1351,21.1,86.9,12.5,57,64.65,
2462,有点不对劲,Yǒudiǎn bù duìjìng,yǒu diǎn bú duì jìn,needs syllable separation: 3 words for 5 chars,Something's not right.,1063,26.9,89.4,10.0,1,64.63,
2463,我想吐,Wǒ xiǎng tù,wǒ xiǎng tù,needs formatting,I want to vomit.,1092,17.2,84.6,12.5,31,64.63,
2464,你好，先生,"Nǐ hǎo, xiānsheng",nǐ hǎo xiān shēng,needs syllable separation: 3 words for 4 chars,"Hello, sir.",1616,22.3,86.7,10.0,41,64.63,
2465,你怎么可以这样？,Nǐ zěnme kěyǐ zhèyàng?,nǐ zěn me kě yǐ zhè yàng,needs syllable separation: 4 words for 7 chars,How could you do this?,1240,31.3,88.0,0.0,1,64.62,
2466,两天前,Liǎng tiān qián,liǎng tiān qián,needs formatting,Two days ago.,1834,17.8,79.9,0.0,1,64.62,
2467,我会回来,Wǒ huì huílai,wǒ huì huí lái,needs syllable separation: 3 words for 4 chars,I'll be back.,1583,22.3,86.6,10.0,31,64.62,
2468,不关你的事,Bù guān nǐ de shì,bù guān nǐ de shì,needs formatting,It's none of your business.,1617,24.7,88.0,10.0,1,64.62,
2469,你在干嘛呢？,Nǐ zài gàn má ne?,nǐ zài gàn má ne,needs formatting,What are you doing?,3106,24.7,88.0,10.0,5,64.62,
2470,三天前,Sān tiān qián,sān tiān qián,needs formatting,Three days ago.,1720,17.8,79.9,0.0,1,64.61,
2471,送给你的,Sòng gěi nǐ de,sòng gěi nǐ de,needs formatting,For you.,2831,21.0,81.8,0.0,1,64.61,
2472,你姓什么？,Nǐ xìng shénme?,nǐ xìng shén me,needs syllable separation: 3 words for 4 chars,What's your surname?,1968,21.0,81.8,0.0,1,64.59,
2473,太棒啦,Tài bàng la,tài bàng la,needs formatting,That's great!,1641,17.8,79.8,0.0,1,64.59,
2474,哦 拜托,Ó bài tuō,ó bài tuō,needs formatting,"Oh, please.",893,17.8,79.8,0.0,1,64.58,
2475,你好漂亮,Nǐ hǎo piàoliang,nǐ hǎo piào liàng,needs syllable separation: 3 words for 4 chars,You are so beautiful.,1786,22.3,86.6,10.0,41,64.58,
2476,哦，闭嘴！,"Ó, bì zuǐ!",ó bì zuǐ,needs formatting,"Oh, shut up!",789,17.8,79.8,0.0,1,64.58,
2477,我不是那种人,Wǒ bùshì nà zhǒng rén,wǒ bú shì nà zhǒng rén,needs syllable separation: 5 words for 6 chars,I'm not that kind of person.,3180,28.0,92.6,16.7,31,64.57,
2478,嘿，混蛋！,"Hēi, hùn dàn!",hēi hùn dàn,needs formatting,"Hey, you jerk!",953,17.8,79.8,0.0,1,64.56,
2479,噢，拜托,"Ō, bàituō",ō bài tuō,needs syllable separation: 2 words for 3 chars,"Oh, please.",363,17.8,79.8,0.0,1,64.56,
2480,你这个混蛋,Nǐ zhège hùndan,nǐ zhège hùndan,needs formatting,You bastard!,982,24.8,84.0,0.0,1,64.56,
2481,你想怎么办？,Nǐ xiǎng zěnme bàn?,nǐ xiǎng zěn me bàn,needs syllable separation: 4 words for 5 chars,What do you want to do?,2267,24.8,84.0,0.0,1,64.56,
2482,你感觉如何？,Nǐ gǎn jué rú hé?,nǐ gǎn jué rú hé,needs formatting,How do you feel?,3160,24.8,84.0,0.0,1,64.56,
2483,你认为怎样？,Nǐ rènwéi zěn yàng?,nǐ rèn wéi zěn yàng,needs syllable separation: 4 words for 5 chars,What do you think?,2665,24.8,84.0,0.0,1,64.55,
2484,哦，糟糕,"Ó, zāo gāo",ó zāo gāo,needs formatting,"Oh, no!",958,17.8,79.7,0.0,1,64.54,
2485,闭嘴啦,Bì zuǐ la,bì zuǐ la,needs formatting,Shut up!,790,17.8,79.7,0.0,1,64.54,
2486,别这样说,Bié zhèyàng shuō,bié zhè yàng shuō,needs syllable separation: 3 words for 4 chars,Don't say that.,600,21.0,86.6,12.5,2,64.51,
2487,别这么说,Bié zhè me shuō,bié zhè me shuō,needs formatting,Don't say that.,1144,21.0,86.6,12.5,2,64.51,
2488,你这个白痴,Nǐ zhège báichī,nǐ zhè ge bái chī,needs syllable separation: 3 words for 5 chars,You idiot!,963,24.8,83.8,0.0,1,64.50,
2489,别那样说,Bié nàyàng shuō,bié nà yàng shuō,needs syllable separation: 3 words for 4 chars,Don't say that.,875,21.0,86.6,12.5,2,64.49,
2490,你现在在哪？,Nǐ xiànzài zài nǎ?,nǐ xiàn zài zài nǎ,needs syllable separation: 4 words for 5 chars,Where are you now?,2322,23.4,93.0,25.0,76,64.49,
2491,你好 妈妈,Nǐ hǎo māma,nǐ hǎo māma,needs formatting,"Hello, Mom.",1863,21.1,86.6,12.5,41,64.49,
2492,你为什么要帮我？,Nǐ wèishénme yào bāng wǒ?,nǐ wèi shén me yào bāng wǒ,needs syllable separation: 5 words for 7 chars,Why would you help me?,3007,31.6,90.4,6.2,31,64.49,
2493,你知道该怎么做,Nǐ zhīdào gāi zěnme zuò,nǐ zhī dào gāi zěn me zuò,needs syllable separation: 5 words for 7 chars,You know what to do.,2968,31.6,90.4,6.2,39,64.49,
2494,别这样嘛,Bié zhèyàng ma,bié zhè yàng ma,needs syllable separation: 3 words for 4 chars,Don't do that!,599,21.0,86.6,12.5,2,64.48,
2495,你好 爸爸,Nǐ hǎo bà ba,nǐ hǎo bà ba,needs formatting,"Hello, Dad.",2595,21.1,86.6,12.5,41,64.48,
2496,你现在在哪里？,Nǐ xiànzài zài nǎlǐ?,nǐ xiàn zài zài nǎ lǐ,needs syllable separation: 4 words for 6 chars,Where are you now?,2358,26.8,93.0,20.0,76,64.48,
2497,我要和你谈谈,Wǒ yào hé nǐ tántan,wǒ yào hé nǐ tán tán,needs syllable separation: 5 words for 6 chars,I want to talk to you.,3156,26.8,93.0,20.0,33,64.47,
